,Title,Author,Release date,Price $
9385,Development as Freedom,Amartya Sen,07-17-08,22
9386,Our Kids,Robert D. Putnam,07-17-08,14
9387,"Can't Pay, Won't Pay",The Debt Collective,07-17-08,17
9388,Dark Agenda,David Horowitz,07-17-08,30
9389,Through Sand & Snow,Charlie Walker,03-27-19,17
9390,Adventure Capitalist,Jim Rogers,03-27-19,21
9391,The Hour of Land,Terry Tempest Williams,03-27-19,26
9392,Icons of England,Bill Bryson,03-27-19,28
9393,The Man Who Walked Through Time,Colin Fletcher,03-27-19,15
9394,"We Came, We Saw, We Left",Charles Wheelan,03-27-19,18
9395,Neither Here nor There,Bill Bryson,03-27-19,20
9396,Running with the Kenyans,Adharanand Finn,03-27-19,18
9397,"Come, reza, ama [Eat, Pray, Love]",Elizabeth Gilbert,03-27-19,20
9398,At Home in the World,Tsh Oxenreider,03-27-19,19
9399,Tip of the Iceberg,Mark Adams,03-27-19,18
9400,Traveling with Pomegranates,Sue Monk Kidd,03-27-19,18
9401,Black Dragon River,Dominic Ziegler,03-27-19,26
9402,Confessions of a Paris Party Girl,Vicki Lesage,03-27-19,24
9403,On Roads That Echo,Charlie Walker,03-27-19,17
9404,Maiden Voyage,Tania Aebi,03-27-19,21
9405,The Desert and the Sea,Michael Scott Moore,03-27-19,25
9406,Lassoing the Sun,Mark Woods,03-27-19,23
9407,Arabian Sands,Wilfred Thesiger,03-27-19,26
9408,The Poetry of Strangers,Brian Sonia-Wallace,03-27-19,20
9409,The More of Less,Joshua Becker,05-03-16,21
9410,The Little Book of Trading,Michael Covel,05-03-16,21
9411,Why Liberalism Works,Deirdre Nansen McCloskey,05-03-16,21
9412,The Climate Casino,William D. Nordhaus,05-03-16,28
9413,Whitewash,Carey Gillam,05-03-16,30
9414,Your Money or Your Life,Vicki Robin,05-03-16,18
9415,Poorly Made in China,Paul Midler,05-03-16,25
9416,From Mopping Floors to Making Millions on Instagram,Ronne Brown,05-03-16,14
9417,The 10 Commandments of Money,Liz Weston,05-03-16,21
9418,Financial Accounting for Dummies (2nd Edition),Maire Loughran,05-03-16,17
9419,The Only Three Questions That Still Count,Ken Fisher,05-03-16,25
9420,The Boston Massacre,Serena Zabin,05-03-16,24
9421,"Streetsmart Financial Basics for Nonprofit Managers, 4th Edition",Thomas A. McLaughlin,05-03-16,21
9422,Entreleadership,Dave Ramsey,05-03-16,21
9423,Skin in the Game,Nassim Nicholas Taleb,05-03-16,18
9424,"Fundamental Analysis, Value Investing, and Growth Investing",Roger Lowenstein,05-03-16,14
9425,The World Turned Upside Down,Clyde Prestowitz,05-03-16,21
9426,Rich as F*ck,Amanda Frances,05-03-16,17
9427,The Death Gap,David A. Ansell,05-03-16,27
9428,"A Random Walk Down Wall Street, 12th Edition",Burton G. Malkiel,05-03-16,28
9429,Fulgrim,Graham McNeill,01-01-17,28
9430,The Blade's Memory,Lindsay Buroker,01-01-17,27
9431,Seveneves,Neal Stephenson,01-01-17,26
9432,We’re Alive: Lockdown,Kc Wayland,01-01-17,17
9433,Just One Damned Thing After Another,Jodi Taylor,01-01-17,23
9434,Steel World,B. V. Larson,01-01-17,22
9435,Avenging Home,A. American,01-01-17,27
9436,Recursion,Blake Crouch,01-01-17,17
9437,The Andromeda Strain,Michael Crichton,01-01-17,19
9438,Dusty's Diary,Bobby Adair,01-01-17,30
9439,Five Tribes,Brian Nelson,01-01-17,24
9440,Detroit Christmas,Larry Correia,01-01-17,2
9441,Defiance of the Fall,TheFirstDefier,01-01-17,26
9442,Boarding Party,Jake Elwood,01-01-17,1
9443,Contact,Carl Sagan,01-01-17,18
9444,Inception,Jonathan Yanez,01-01-17,3
9445,The Ibarra Sanction,Richard Fox,01-01-17,30
9446,Alita: Battle Angel - Iron City,Pat Cadigan,01-01-17,24
9447,The Long Walk,Stephen King,01-01-17,15
9448,Children of the Mind,Orson Scott Card,01-01-17,26
9449,Off Grid Living,Barton Press,01-14-21,13
9450,"Love People, Use Things",Ryan Nicodemus,01-14-21,21
9451,Less Stuff,Lindsay Miles,01-14-21,16
9452,Twelve by Twelve,William Powers,01-14-21,22
9453,Tendre vers le zéro déchet [Towards Zero Waste],Mélissa de La Fontaine,01-14-21,21
9454,Hugelkultur Gardening,Sophia Hall,01-14-21,6
9455,Off-Grid Living and the Self-Sufficient Backyard,Ben Rinner,01-14-21,17
9456,How and When to Be Your Own Doctor?,Dr. Isabelle A. Moser,01-14-21,22
9457,The Kindred Life,Christine Marie Bailey,01-14-21,20
9458,Hydroponics,Garrick S. Thatcher,01-14-21,13
9459,One Green Thing,Heather White,01-14-21,29
9460,How to Grow Marijuana: 2 Manuscripts - How to Grow Marijuana: From Seed to Harvest - Complete Step by Step Guide for Beginners & CBD Hemp Oil: The Complete Beginner's Guide,Tom Whistler,01-14-21,13
9461,Stay Grounded: Soil Building for Sustainable Gardens,Melinda R. Cordell,01-14-21,6
9462,"The Chicken Whisperer's Guide to Keeping Chickens, Revised",Andy Schneider,01-14-21,16
9463,Harvest for Hope,Jane Goodall,01-14-21,12
9464,How to Be Alive,Colin Beavan,01-14-21,28
9465,Der beste Platz zum Leben,Anne Weiss,01-14-21,18
9466,Greenhouse Gardening for Beginners,Green Div,01-14-21,17
9467,Mini Farming,Dion Rosser,01-14-21,17
9468,Backyard Homesteading Is the New Living off Grid,Mona Shores,01-14-21,6
9469,Dinner with the President,Alex Prud'homme,06-13-23,49
9470,"Horse Brain, Human Brain",Janet L. Jones,06-13-23,22
9471,Rescue Dogs,Gene Stone,06-13-23,16
9472,Home Sweet Maison,Danielle Postel-Vinay,06-13-23,9
9473,Rapid Fire,Donna Ball,06-13-23,16
9474,Speaking with Nature,Sandra Ingerman,06-13-23,16
9475,The Cheese Trap,Neal D Barnard MD MD FACC,06-13-23,30
9476,NPR Driveway Moments Dog Tales,NPR,06-13-23,16
9477,The Easy Way to Start a Home-Based Plant Nursery and Make Thousands in Your Spare Time,David The Good,06-13-23,6
9478,Sit Stay Heal,Mel C. Miskimen,06-13-23,24
9479,So You Want to Start a Brewery?,Tony Magee,06-13-23,17
9480,Coffee,H. E. Jacob,06-13-23,25
9481,"Rescuing Riley, Saving Myself",Zachary Anderegg,06-13-23,20
9482,Reckless,Tom Clavin,06-13-23,25
9483,Walkable City Rules,Jeff Speck,06-13-23,17
9484,The Art of Discarding,Nagisa Tatsumi,06-13-23,18
9485,The 5 A.M. Miracle,Jeff Sanders,06-13-23,13
9486,The Cottage Fairy Companion,Paola Merrill,06-13-23,9
9487,Founding Gardeners,Andrea Wulf,06-13-23,18
9488,Why Food Matters,Paul Freedman,06-13-23,24
9489,You Only Die Twice,Brynn Kelly,08-04-22,35
9490,The Pretending Plot,Lauren Blakely,08-04-22,15
9491,The Trials of Blackbriar Academy,Olivia Ash,08-04-22,30
9492,Accidental Tryst,Natasha Boyd,08-04-22,24
9493,Overnight Service,Lauren Blakely,08-04-22,20
9494,The Cornish Midwife,Jo Bartlett,08-04-22,14
9495,Mistress of Mellyn,Victoria Holt,08-04-22,21
9496,Witness in Death,J. D. Robb,08-04-22,26
9497,One Fine Fae,Molly Harper,08-04-22,25
9498,Promise to Keep,J. L. Beck,08-04-22,26
9499,Love Potion for the Alpha,Alice Coldbreath,08-04-22,17
9500,Part of Your World,Abby Jimenez,08-04-22,18
9501,Christmas in Eternity Springs,Emily March,08-04-22,24
9502,This Is How You Lose the Time War,Amal El-Mohtar,08-04-22,13
9503,Seeing Stars,J. Sterling,08-04-22,21
9504,Maybe Now,Colleen Hoover,08-04-22,24
9505,The Mistake,Elle Kennedy,08-04-22,17
9506,The Score,Elle Kennedy,08-04-22,22
9507,Our Italian Summer,Jennifer Probst,08-04-22,32
9508,A Lady Awakened,Cecilia Grant,08-04-22,28
9509,Tax the Rich!,Morris Pearl,06-22-21,21
9510,Weapons of Math Destruction,Cathy O'Neil,06-22-21,28
9511,Putinomics,Chris Miller,06-22-21,23
9512,Taming the Sun,Varun Sivaram,06-22-21,17
9513,We've Got You Covered,Liran Einav,06-22-21,28
9514,The Grid,Gretchen Bakke,06-22-21,18
9515,Red Flags,George Magnus,06-22-21,24
9516,Recoding America,Jennifer Pahlka,06-22-21,20
9517,How the World Really Works,Vaclav Smil,06-22-21,18
9518,The Big Stick,Eliot A. Cohen,06-22-21,23
9519,It's OK to Be Angry About Capitalism,Senator Bernie Sanders,06-22-21,32
9520,The Kill Chain,Christian Brose,06-22-21,21
9521,Stronger,Ryan Hass,06-22-21,17
9522,Command and Control,Eric Schlosser,06-22-21,42
9523,The Premonition,Michael Lewis,06-22-21,30
9524,Sandworm,Andy Greenberg,06-22-21,18
9525,Collapse,Jared Diamond,06-22-21,28
9526,The Art of War in an Age of Peace,Michael O'Hanlon,06-22-21,14
9527,Black Ops,Ric Prado,06-22-21,17
9528,The New Trail of Tears,Naomi Schaefer Riley,06-22-21,24
9529,The Eternal Nazi,Nicholas Kulish,03-25-14,17
9530,Mobilising Hate,Martin Davidson,03-25-14,24
9531,The Holocausts We All Deny,Theo Horesh,03-25-14,20
9532,Red Famine,Anne Applebaum,03-25-14,18
9533,A Brief Account of the Destruction of the Indies,Bartolomé de las Casas,03-25-14,13
9534,La casa del dolor ajeno [The House of Other People’s Pain],Julián Herbert,03-25-14,11
9535,Hambruna roja [Red Famine],Anne Applebaum,03-25-14,23
9536,American Warlord,Johnny Dwyer,03-25-14,27
9537,World War 2 Submarines: The True Stories of Battle Under the Dark Seas,Cyrus J. Zachary,03-25-14,6
9538,The Barefoot Woman,Scholastique Mukasonga,03-25-14,22
9539,Czerwony głód [Red Famine],Anne Applebaum,03-25-14,9
9540,Great Catastrophe,Thomas de Waal,03-25-14,22
9541,I You We Them,Dan Gretton,03-25-14,40
9542,Soldiers and Slaves,Roger Cohen,03-25-14,18
9543,"Smyrna, September 1922",Lou Ureneck,03-25-14,21
9544,Roosevelt and the Holocaust,Robert L. Beir,03-25-14,30
9545,"A Moonless, Starless Sky",Alexis Okeowo,03-25-14,17
9546,The Peace,Romeo Dallaire,03-25-14,34
9547,The Holocaust,Dan Stone,03-25-14,32
9548,The Next Jihad,Rev. Johnnie Moore,03-25-14,17
9549,The Young and the Restless,Gurmehar Kaur,11-19-19,10
9550,Truth to Power,Jess Phillips,11-19-19,17
9551,Attack of the Fifty Foot Women,Catherine Mayer,11-19-19,17
9552,Half Korea's Sky,David K. Tian,11-19-19,3
9553,A Woman in Charge,Carl Bernstein,11-19-19,17
9554,Together We Rise,Women's March Organizers,11-19-19,20
9555,Thriving in the Fight,Denise Padín Collazo,11-19-19,13
9556,Lighting the Fires of Freedom,Janet Dewart Bell,11-19-19,17
9557,How Sweet It Is,Winsome Earle-Sears,11-19-19,29
9558,The Highest Glass Ceiling,Ellen Fitzpatrick,11-19-19,17
9559,Summary & Analysis of Good and Mad: The Revolutionary Power of Women's Anger,ZIP Reads,11-19-19,6
9560,Core of Conviction,Michele Bachmann,11-19-19,18
9561,Dear Madam President,Jennifer Palmieri,11-19-19,19
9562,The Assyrian Story of the Creation,A.H. Sayce,11-19-19,5
9563,Hillary Clinton,Max Vanguard,11-19-19,6
9564,Quarterly Essay 63 Enemy Within,Don Watson,11-19-19,11
9565,What Women Want,Deborah L. Rhode,11-19-19,17
9566,Laura Bush,Ronald Kessler,11-19-19,14
9567,Media Tarts,Julia Baird,11-19-19,27
9568,The German Chancellor Angela Merkel,Ryan Young,11-19-19,3
9569,Building the Bonds of Attachment,Daniel A. Hughes,06-15-17,28
9570,Reagan,Brett Harper,06-15-17,21
9571,The World-Ending Fire,Wendell Berry,06-15-17,35
9572,Energy and Civilization,Vaclav Smil,06-15-17,24
9573,A Book of Five Rings,Miyamoto Musashi,06-15-17,4
9574,Language A to Z,John McWhorter,06-15-17,15
9575,The Art of the English Murder,Lucy Worsley,06-15-17,28
9576,The King of Late Night,Greg Gutfeld,06-15-17,19
9577,The Meaning of Human Existence,Edward O. Wilson,06-15-17,21
9578,Exploring Metaphysics,David K. Johnson,06-15-17,35
9579,Alexander the Great and the Macedonian Empire,Kenneth W. Harl,06-15-17,42
9580,Endurance,Alfred Lansing,06-15-17,17
9581,Marxism,Thomas Sowell,06-15-17,21
9582,A Conflict of Visions,Thomas Sowell,06-15-17,21
9583,God in the Dock,C. S. Lewis,06-15-17,21
9584,Drunk Mom,Jowita Bydlowska,06-15-17,24
9585,Beyond Good and Evil,Friedrich Nietzsche,06-15-17,25
9586,Bluets,Maggie Nelson,06-15-17,28
9587,Essence of the Heart Sutra,Tenzin Gyatso the Fourteenth Dalai Lama,06-15-17,15
9588,The Omnivore's Dilemma,Michael Pollan,06-15-17,24
9589,Wordslut,Amanda Montell,05-28-19,25
9590,The Library Book,Susan Orlean,05-28-19,18
9591,Oh Crap! I Have a Toddler,Jamie Glowacki,05-28-19,15
9592,Learn Beginner Italian Bundle: Lessons 1 to 30 Learning Italian Like Crazy,Patrick Jackson,05-28-19,22
9593,Pimsleur German Level 1 Lessons 1-5,Pimsleur,05-28-19,21
9594,Learn Advanced Spanish Bundle: Includes Both New Version & Original Version of Learning Spanish Like Crazy Level Three,Patrick Jackson,05-28-19,22
9595,The First Days of School,Harry K. Wong,05-28-19,26
9596,Permission to Feel,Marc Brackett,05-28-19,15
9597,Wordwatching,Julian Burnside,05-28-19,22
9598,A Hero of Our Time,Mikhail Lermontov,05-28-19,21
9599,Learn Spanish: How To Speak Conversational Spanish Like a MF: 3 Books in 1,Patrick Jackson,05-28-19,30
9600,Treasure Mountain: The Sacketts,Louis L'Amour,05-28-19,13
9601,Fierce Invalids Home from Hot Climates,Tom Robbins,05-28-19,28
9602,"Over Sea, Under Stone",Susan Cooper,05-28-19,18
9603,The Classroom Management Secret: And 45 Other Keys to a Well-Behaved Class,Michael Linsin,05-28-19,13
9604,Mojave Crossing: The Sacketts,Louis L'Amour,05-28-19,13
9605,Central America,Joseph Stromberg,05-28-19,10
9606,Geeky Pedagogy,Jessamyn Neuhaus,05-28-19,17
9607,Writing Down the Bones,Natalie Goldberg,05-28-19,27
9608,Timeless Learning,Ira Socol,05-28-19,17
9609,The Saga of the Volsungs,Jackson Crawford - translator,01-15-19,21
9610,Red Country,Joe Abercrombie,01-15-19,26
9611,Dynasty of Evil,Drew Karpyshyn,01-15-19,20
9612,Destination: Void,Frank Herbert,01-15-19,17
9613,Blood Moon,Patrick Laplante,01-15-19,30
9614,A Touch of Darkness,Scarlett St. Clair,01-15-19,17
9615,Underlord,Will Wight,01-15-19,22
9616,Ghostwater,Will Wight,01-15-19,17
9617,Uncrowned,Will Wight,01-15-19,22
9618,Blackflame,Will Wight,01-15-19,22
9619,Skysworn,Will Wight,01-15-19,17
9620,Infernal Enchantment,Helen Harper,01-15-19,17
9621,Ascendant,Michael R. Miller,01-15-19,22
9622,Nights of the Living Dead,Jonathan Maberry - editor,01-15-19,24
9623,The Pilgrim's Regress,C. S. Lewis,01-15-19,21
9624,Amber Smoke,Kristin Cast,01-15-19,21
9625,The Left Hand of Darkness,Ursula K. Le Guin,01-15-19,24
9626,The Wind-Up Bird Chronicle,Haruki Murakami,01-15-19,30
9627,The Dispossessed,Ursula K. Le Guin,01-15-19,28
9628,Altered Carbon,Richard K. Morgan,01-15-19,27
9629,Cook County ICU,Cory Franklin MD,03-22-16,21
9630,Being Mortal,Atul Gawande,03-22-16,15
9631,"The 36-Hour Day, 6th Edition",Nancy L. Mace,03-22-16,31
9632,Overdiagnosed,Dr. H. Gilbert Welch,03-22-16,23
9633,Undercover Epicenter Nurse,Erin Marie Olszewski BSN RN,03-22-16,17
9634,The Checklist Manifesto,Atul Gawande,03-22-16,15
9635,The Political Determinants of Health,Daniel E. Dawes,03-22-16,17
9636,Seven Signs of Life,Dr. Aoife Abbey,03-22-16,17
9637,Body and Soul,Alondra Nelson,03-22-16,17
9638,The Kissing Bug,Daisy Hernández,03-22-16,23
9639,The Patient Will See You Now,Eric Topol MD,03-22-16,30
9640,No Apparent Distress,Rachel Pearson MD,03-22-16,24
9641,Patient Zero and the Making of the AIDS Epidemic,Richard A. McKay,03-22-16,30
9642,Reinventing Food Banks and Pantries,Katie S. Martin,03-22-16,17
9643,Pathologies of Power,Paul Farmer,03-22-16,35
9644,Black Women's Mental Health,Linda Goler Blount - foreword,03-22-16,17
9645,Priced Out,Uwe E. Reinhardt,03-22-16,14
9646,Health Disparities in the United States (Third Edition),Donald A. Barr MD PhD,03-22-16,21
9647,Just Medicine,Dayna Bowen Matthew,03-22-16,21
9648,The South Carolina State Hospital,William Buchheit,03-22-16,14
9649,The Savior Generals,Victor Davis Hanson,09-24-19,21
9650,Top Secret Alien Abduction Files,Nick Redfern,09-24-19,24
9651,The Russian Understanding of War,Oscar Jonsson,09-24-19,17
9652,"UFOs: Generals, Pilots, and Government Officials Go on the Record",Leslie Kean,09-24-19,18
9653,Generation Kill,Evan Wright,09-24-19,26
9654,The Big Stick,Eliot A. Cohen,09-24-19,23
9655,The Kill Chain,Christian Brose,09-24-19,21
9656,Command and Control,Eric Schlosser,09-24-19,42
9657,The Art of War in an Age of Peace,Michael O'Hanlon,09-24-19,14
9658,Black Ops,Ric Prado,09-24-19,17
9659,Losing Military Supremacy,Andrei Martyanov,09-24-19,24
9660,Black Hearts,Jim Frederick,09-24-19,26
9661,Dog Company,Roger Hill,09-24-19,30
9662,The Doomsday Machine,Daniel Ellsberg,09-24-19,18
9663,Chosen Soldier,Dick Couch,09-24-19,26
9664,A Bright Shining Lie,Neil Sheehan,09-24-19,35
9665,Drift,Rachel Maddow,09-24-19,24
9666,The General vs. the President,H. W. Brands,09-24-19,35
9667,Wired for War,P. W. Singer,09-24-19,35
9668,The Strategy of Denial,Elbridge A. Colby,09-24-19,21
9669,A Human Algorithm,Flynn Coleman,10-01-19,17
9670,Coding Democracy,Maureen Webb,10-01-19,21
9671,Antisocial Media,Siva Vaidhyanathan,10-01-19,28
9672,Lessons from the Covid War,COVID Crisis Group,10-01-19,29
9673,Atomic Days,Joshua Frank,10-01-19,17
9674,The Fifth Domain,Richard A. Clarke,10-01-19,21
9675,Pandora's Gamble,Alison Young,10-01-19,32
9676,The Seventh Sense,Joshua Cooper Ramo,10-01-19,20
9677,Physics for Future Presidents,Richard A. Muller,10-01-19,23
9678,Scramble for the Skies,Namrata Goswami,10-01-19,25
9679,Space Chronicles,Neil deGrasse Tyson,10-01-19,22
9680,Exploding Data,Michael Chertoff,10-01-19,17
9681,The Future of Geography,Tim Marshall,10-01-19,16
9682,Beyond the Valley,Ramesh Srinivasan,10-01-19,24
9683,Uncontrolled Spread,Scott Gottlieb,10-01-19,36
9684,The Next Pandemic,Ali Khan,10-01-19,20
9685,System Error,Rob Reich,10-01-19,22
9686,Silicon States,Lucie Greene,10-01-19,21
9687,The Car,Bryan Appleyard,10-01-19,25
9688,The Equality Machine,Orly Lobel,10-01-19,21
9689,No Apparent Distress,Rachel Pearson MD,05-09-17,24
9690,The First Congress,Fergus M. Bordewich,05-09-17,30
9691,Progress,Johan Norberg,05-09-17,17
9692,Common Ground,J. Anthony Lukas,05-09-17,24
9693,Intellectuals and Society,Thomas Sowell,05-09-17,28
9694,The Allies,Winston Groom,05-09-17,30
9695,Patient Zero and the Making of the AIDS Epidemic,Richard A. McKay,05-09-17,30
9696,Queen Victoria's Mysterious Daughter,Lucinda Hawksley,05-09-17,30
9697,Travelers in the Third Reich,Julia Boyd,05-09-17,30
9698,The Great Escape,Angus Deaton,05-09-17,24
9699,Twilight at Monticello,Alan Pell Crawford,05-09-17,24
9700,The Puppeteers,Jason Chaffetz,05-09-17,32
9701,The Modern Scholar,Professor H.W. Brands,05-09-17,20
9702,Thomas Jefferson and Sally Hemings,Annette Gordon-Reed,05-09-17,21
9703,Street Warrior,Ralph Friedman,05-09-17,17
9704,Reinventing Food Banks and Pantries,Katie S. Martin,05-09-17,17
9705,In the Realm of Hungry Ghosts,Gabor Maté MD,05-09-17,21
9706,Bible and Sword,Barbara W. Tuchman,05-09-17,30
9707,Debunking Howard Zinn,Mary Grabar,05-09-17,18
9708,McMindfulness,Ronald E. Purser,05-09-17,17
9709,The More of Less,Joshua Becker,05-03-16,21
9710,The Little Book of Trading,Michael Covel,05-03-16,21
9711,Why Liberalism Works,Deirdre Nansen McCloskey,05-03-16,21
9712,The Climate Casino,William D. Nordhaus,05-03-16,28
9713,Whitewash,Carey Gillam,05-03-16,30
9714,Your Money or Your Life,Vicki Robin,05-03-16,18
9715,Poorly Made in China,Paul Midler,05-03-16,25
9716,From Mopping Floors to Making Millions on Instagram,Ronne Brown,05-03-16,14
9717,The 10 Commandments of Money,Liz Weston,05-03-16,21
9718,Financial Accounting for Dummies (2nd Edition),Maire Loughran,05-03-16,17
9719,The Only Three Questions That Still Count,Ken Fisher,05-03-16,25
9720,The Boston Massacre,Serena Zabin,05-03-16,24
9721,"Streetsmart Financial Basics for Nonprofit Managers, 4th Edition",Thomas A. McLaughlin,05-03-16,21
9722,Entreleadership,Dave Ramsey,05-03-16,21
9723,Skin in the Game,Nassim Nicholas Taleb,05-03-16,18
9724,"Fundamental Analysis, Value Investing, and Growth Investing",Roger Lowenstein,05-03-16,14
9725,The World Turned Upside Down,Clyde Prestowitz,05-03-16,21
9726,Rich as F*ck,Amanda Frances,05-03-16,17
9727,The Death Gap,David A. Ansell,05-03-16,27
9728,"A Random Walk Down Wall Street, 12th Edition",Burton G. Malkiel,05-03-16,28
9729,A Door into Time,Shawn Inmon,08-25-20,35
9730,The Land of the Undying Lord,J.T. Wright,08-25-20,40
9731,The Hope We Keep,Kyla Stone,08-25-20,25
9732,Mavericks,Craig Alanson,08-25-20,39
9733,Renegades,Craig Alanson,08-25-20,39
9734,Primal Hunter 4,Zogarth,08-25-20,26
9735,The Palace of Illusions,Chitra Banerjee Divakaruni,08-25-20,23
9736,Abaddon's Gate,James S. A. Corey,08-25-20,22
9737,"We're Alive: A Story of Survival, the Fourth Season",Kc Wayland,08-25-20,24
9738,The Mysterious Island,Jules Verne,08-25-20,30
9739,Death Wave,Ben Bova,08-25-20,28
9740,The Dao of Magic,Andries Louws,08-25-20,40
9741,Dragon's Justice 7,Bruce Sentar,08-25-20,25
9742,Cloak of the Light,Chuck Black,08-25-20,21
9743,My Dead World,Jacqueline Druga,08-25-20,28
9744,Alien: Covenant,Alan Dean Foster,08-25-20,24
